,year,month,day,heigh,rainy,date,week,heigh_9403,rainy_9403,heigh_9404,rainy_9404,heigh_9405,rainy_9405,heigh_9406,rainy_9406,heigh_9408,rainy_9408,heigh_9410,rainy_9410,heigh_9413,rainy_9413,heigh_9416,rainy_9416,heigh_9417,rainy_9417,heigh_9419,rainy_9419,heigh_9420,rainy_9420,heigh_9422,rainy_9422,heigh_9518,rainy_9518
3437,2017,6,13,527.0,6,2017-06-13,24.0,86.0,13,124.0,12,207.0,9,84.0,32,200.0,5,237.0,27,275.0,10,95.0,15,97.0,42,278.0,17,195.0,43,238.0,3,120.0,29
3438,2017,7,13,590.0,44,2017-07-13,28.0,85.0,52,150.0,54,376.0,31,547.0,40,508.0,0,439.0,0,1133.0,37,237.0,42,159.0,46,341.0,22,433.0,51,267.0,3,256.0,31
3439,2017,8,13,1995.0,43,2017-08-13,32.0,64.0,52,93.0,54,208.0,31,227.0,31,555.0,33,1244.0,33,1284.0,34,99.0,42,64.0,18,769.0,56,250.0,49,484.0,28,133.0,31
3440,2017,9,13,1381.0,43,2017-09-13,37.0,58.0,52,75.0,54,165.0,31,133.0,31,276.0,33,723.0,33,415.0,34,77.0,53,34.0,46,603.0,56,210.0,49,272.0,28,78.0,31
3441,2017,10,13,619.0,43,2017-10-13,41.0,55.0,52,70.0,54,148.0,31,88.0,31,215.0,33,427.0,33,1.0,34,74.0,31,23.0,46,404.0,56,171.0,49,243.0,28,64.0,31
3442,2017,11,13,949.0,43,2017-11-13,46.0,51.0,38,73.0,20,152.0,31,83.0,31,215.0,33,614.0,33,1.0,34,74.0,53,26.0,46,449.0,56,180.0,49,283.0,28,66.0,31
3443,2017,12,13,614.0,43,2017-12-13,50.0,47.0,3,69.0,43,146.0,31,83.0,3,223.0,45,259.0,47,1.0,34,74.0,17,20.0,6,308.0,72,168.0,49,239.0,35,58.0,23
3444,2017,1,14,1.0,43,2017-01-14,2.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3445,2017,2,14,545.0,11,2017-02-14,7.0,80.0,13,116.0,12,190.0,9,85.0,17,236.0,5,220.0,11,268.0,28,80.0,1,21.0,0,271.0,17,197.0,20,240.0,3,111.0,10
3446,2017,3,14,1.0,43,2017-03-14,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3447,2017,4,14,523.0,11,2017-04-14,15.0,84.0,13,120.0,12,204.0,9,84.0,17,223.0,5,233.0,11,270.0,10,77.0,15,21.0,40,266.0,17,195.0,1,226.0,0,117.0,10
3448,2017,5,14,517.0,37,2017-05-14,19.0,88.0,13,121.0,12,198.0,9,83.0,0,213.0,5,238.0,11,273.0,18,80.0,37,50.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3449,2017,6,14,527.0,6,2017-06-14,24.0,86.0,13,124.0,12,208.0,9,84.0,32,201.0,5,237.0,27,275.0,10,97.0,15,97.0,42,278.0,17,195.0,43,238.0,3,120.0,29
3450,2017,7,14,604.0,44,2017-07-14,28.0,86.0,52,147.0,54,371.0,31,541.0,10,759.0,40,574.0,42,1196.0,37,219.0,42,166.0,46,351.0,20,449.0,51,290.0,3,252.0,31
3451,2017,8,14,1996.0,43,2017-08-14,33.0,64.0,52,88.0,54,205.0,31,217.0,31,539.0,33,1212.0,33,1213.0,34,94.0,42,60.0,46,728.0,56,239.0,49,437.0,28,127.0,31
3452,2017,9,14,1296.0,43,2017-09-14,37.0,56.0,52,75.0,54,163.0,31,135.0,31,274.0,33,708.0,33,395.0,34,76.0,53,34.0,46,579.0,56,208.0,49,270.0,28,76.0,31
3453,2017,10,14,618.0,43,2017-10-14,41.0,54.0,52,70.0,54,148.0,31,87.0,31,213.0,33,525.0,33,1.0,34,73.0,53,22.0,46,420.0,56,170.0,49,245.0,28,63.0,31
3454,2017,11,14,945.0,43,2017-11-14,46.0,51.0,38,73.0,20,152.0,31,83.0,31,216.0,33,570.0,33,1.0,34,76.0,53,27.0,46,465.0,56,180.0,49,283.0,28,66.0,31
3455,2017,12,14,607.0,43,2017-12-14,50.0,47.0,3,69.0,53,145.0,22,83.0,4,221.0,45,251.0,47,1.0,34,74.0,17,19.0,39,306.0,72,168.0,5,239.0,38,58.0,23
3456,2017,1,15,1.0,43,2017-01-15,2.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3457,2017,2,15,543.0,11,2017-02-15,7.0,80.0,13,116.0,12,190.0,9,85.0,17,236.0,5,221.0,11,268.0,28,80.0,1,21.0,0,271.0,17,196.0,20,240.0,3,111.0,10
3458,2017,3,15,1.0,43,2017-03-15,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3459,2017,4,15,522.0,11,2017-04-15,15.0,84.0,13,120.0,12,203.0,9,84.0,17,223.0,5,233.0,11,270.0,10,77.0,15,21.0,40,266.0,17,195.0,1,226.0,0,117.0,10
3460,2017,5,15,517.0,34,2017-05-15,20.0,88.0,13,122.0,12,197.0,27,83.0,0,213.0,5,238.0,11,273.0,18,80.0,37,50.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3461,2017,6,15,527.0,6,2017-06-15,24.0,87.0,13,125.0,12,208.0,9,84.0,32,201.0,5,237.0,27,275.0,10,94.0,15,97.0,42,278.0,17,195.0,43,238.0,3,120.0,29
3462,2017,7,15,624.0,44,2017-07-15,28.0,85.0,52,143.0,54,376.0,31,544.0,10,1061.0,17,650.0,43,1268.0,37,213.0,42,160.0,46,365.0,20,468.0,37,279.0,7,250.0,31
3463,2017,8,15,2000.0,43,2017-08-15,33.0,65.0,52,85.0,54,202.0,31,207.0,31,526.0,33,1079.0,33,1055.0,34,91.0,42,55.0,46,730.0,56,226.0,49,432.0,28,124.0,31
3464,2017,9,15,1162.0,43,2017-09-15,37.0,56.0,52,75.0,54,161.0,31,140.0,31,273.0,33,718.0,33,390.0,34,74.0,53,32.0,46,553.0,56,205.0,49,302.0,28,75.0,31
3465,2017,10,15,623.0,43,2017-10-15,41.0,54.0,52,70.0,54,147.0,31,87.0,31,212.0,33,585.0,33,1.0,34,73.0,53,21.0,46,423.0,56,168.0,49,246.0,28,63.0,31
3466,2017,11,15,978.0,43,2017-11-15,46.0,51.0,38,73.0,20,151.0,31,84.0,31,217.0,11,561.0,33,1.0,34,77.0,53,27.0,46,476.0,56,181.0,49,283.0,28,66.0,31
3467,2017,12,15,598.0,3,2017-12-15,50.0,47.0,4,69.0,53,148.0,25,81.0,29,228.0,8,244.0,32,1.0,34,73.0,17,19.0,45,301.0,72,167.0,5,236.0,38,59.0,26
3468,2017,1,16,1.0,43,2017-01-16,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3469,2017,2,16,542.0,11,2017-02-16,7.0,80.0,13,116.0,12,190.0,9,85.0,17,236.0,5,221.0,11,269.0,10,80.0,1,21.0,0,271.0,17,196.0,20,240.0,3,111.0,10
3470,2017,3,16,1.0,43,2017-03-16,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3471,2017,4,16,522.0,11,2017-04-16,15.0,84.0,13,121.0,29,203.0,9,84.0,17,223.0,5,233.0,11,269.0,10,76.0,15,21.0,40,266.0,17,195.0,1,226.0,0,117.0,10
3472,2017,5,16,517.0,34,2017-05-16,20.0,89.0,13,122.0,12,197.0,27,83.0,0,212.0,5,238.0,11,273.0,18,80.0,37,54.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3473,2017,6,16,527.0,6,2017-06-16,24.0,87.0,13,126.0,12,208.0,9,85.0,32,201.0,5,237.0,27,275.0,10,92.0,43,97.0,42,278.0,17,195.0,43,238.0,3,120.0,29
3474,2017,7,16,752.0,52,2017-07-16,28.0,84.0,52,140.0,54,381.0,31,545.0,31,940.0,36,1095.0,37,1287.0,43,207.0,42,148.0,46,376.0,20,468.0,37,273.0,7,249.0,31
3475,2017,8,16,1972.0,43,2017-08-16,33.0,71.0,18,80.0,54,199.0,31,197.0,31,514.0,33,1007.0,33,972.0,34,89.0,42,52.0,46,738.0,56,219.0,49,430.0,28,120.0,31
3476,2017,9,16,1116.0,43,2017-09-16,37.0,57.0,52,75.0,54,161.0,31,145.0,31,267.0,33,685.0,33,379.0,34,75.0,53,32.0,46,513.0,56,204.0,49,296.0,28,74.0,31
3477,2017,10,16,658.0,43,2017-10-16,42.0,54.0,52,70.0,54,147.0,31,87.0,31,211.0,33,632.0,33,1.0,34,72.0,53,20.0,36,395.0,56,168.0,49,250.0,28,63.0,31
3478,2017,11,16,1014.0,43,2017-11-16,46.0,51.0,38,73.0,20,152.0,31,85.0,31,217.0,11,567.0,33,1.0,34,77.0,53,27.0,46,519.0,28,182.0,49,282.0,28,65.0,31
3479,2017,12,16,595.0,3,2017-12-16,50.0,47.0,46,69.0,53,149.0,28,98.0,23,242.0,8,262.0,16,1.0,34,72.0,17,23.0,56,299.0,72,165.0,5,237.0,38,62.0,12
3480,2017,1,17,1.0,43,2017-01-17,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3481,2017,2,17,541.0,11,2017-02-17,7.0,80.0,13,117.0,12,191.0,9,84.0,27,235.0,5,222.0,11,270.0,10,80.0,1,21.0,0,271.0,17,196.0,20,238.0,3,112.0,10
3482,2017,3,17,1.0,43,2017-03-17,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3483,2017,4,17,521.0,11,2017-04-17,16.0,84.0,13,121.0,29,203.0,9,84.0,17,223.0,5,233.0,11,269.0,10,75.0,15,21.0,40,266.0,17,195.0,1,226.0,0,117.0,10
3484,2017,5,17,517.0,34,2017-05-17,20.0,89.0,13,122.0,12,197.0,27,83.0,0,212.0,5,238.0,11,273.0,18,80.0,37,54.0,15,265.0,48,195.0,1,226.0,23,120.0,0
3485,2017,6,17,528.0,6,2017-06-17,24.0,87.0,13,126.0,55,208.0,9,85.0,32,202.0,5,237.0,27,275.0,10,89.0,43,97.0,42,278.0,17,195.0,43,238.0,3,120.0,29
3486,2017,7,17,1940.0,46,2017-07-17,29.0,81.0,52,137.0,54,374.0,31,543.0,31,935.0,36,1095.0,37,1338.0,34,197.0,42,136.0,46,378.0,20,467.0,25,268.0,7,251.0,31
3487,2017,8,17,1928.0,43,2017-08-17,33.0,69.0,52,80.0,54,195.0,31,190.0,31,502.0,33,992.0,33,915.0,34,86.0,42,50.0,46,736.0,56,217.0,49,445.0,28,119.0,31
3488,2017,9,17,1081.0,43,2017-09-17,37.0,56.0,52,76.0,54,160.0,31,148.0,12,265.0,33,619.0,33,375.0,34,80.0,53,30.0,46,491.0,56,203.0,49,290.0,28,74.0,31
3489,2017,10,17,699.0,43,2017-10-17,42.0,54.0,52,70.0,54,146.0,31,86.0,31,210.0,33,646.0,17,1.0,34,72.0,53,20.0,36,380.0,56,166.0,49,253.0,28,63.0,31
3490,2017,11,17,1043.0,43,2017-11-17,46.0,51.0,38,72.0,54,152.0,31,85.0,31,217.0,11,592.0,33,1.0,34,79.0,53,27.0,46,501.0,56,183.0,25,281.0,28,65.0,31
3491,2017,12,17,594.0,56,2017-12-17,50.0,53.0,17,69.0,53,155.0,11,96.0,11,249.0,8,288.0,16,1.0,34,72.0,17,23.0,56,296.0,72,165.0,5,231.0,27,64.0,12
3492,2017,1,18,1.0,43,2017-01-18,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3493,2017,2,18,540.0,11,2017-02-18,7.0,81.0,13,117.0,12,191.0,9,84.0,27,235.0,5,223.0,11,270.0,10,80.0,1,21.0,0,271.0,17,196.0,20,236.0,3,112.0,10
3494,2017,3,18,1.0,43,2017-03-18,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3495,2017,4,18,521.0,11,2017-04-18,16.0,85.0,13,121.0,29,202.0,9,84.0,17,222.0,5,233.0,11,269.0,10,74.0,15,21.0,40,266.0,48,195.0,1,226.0,0,118.0,10
3496,2017,5,18,517.0,34,2017-05-18,20.0,89.0,13,122.0,12,197.0,27,83.0,0,212.0,5,239.0,21,273.0,18,80.0,37,54.0,15,264.0,48,195.0,1,226.0,23,120.0,0
3497,2017,6,18,528.0,6,2017-06-18,24.0,87.0,13,127.0,55,208.0,9,85.0,32,202.0,5,237.0,27,275.0,10,89.0,43,97.0,42,278.0,17,195.0,43,238.0,3,120.0,29
3498,2017,7,18,2190.0,46,2017-07-18,29.0,77.0,52,132.0,54,351.0,31,541.0,31,931.0,39,1103.0,37,1460.0,34,186.0,42,130.0,46,378.0,20,457.0,49,262.0,7,247.0,31
3499,2017,8,18,1793.0,43,2017-08-18,33.0,67.0,52,80.0,54,192.0,31,185.0,31,489.0,33,979.0,33,866.0,34,85.0,42,48.0,46,764.0,56,208.0,49,424.0,28,119.0,31
3500,2017,9,18,1065.0,43,2017-09-18,38.0,57.0,52,76.0,54,160.0,31,146.0,12,263.0,33,541.0,33,371.0,34,94.0,53,29.0,36,458.0,56,201.0,49,281.0,28,74.0,31
3501,2017,10,18,734.0,43,2017-10-18,42.0,53.0,52,70.0,54,145.0,31,85.0,31,209.0,33,595.0,33,1.0,34,71.0,53,20.0,36,368.0,56,166.0,49,250.0,28,60.0,23
3502,2017,11,18,1086.0,43,2017-11-18,46.0,51.0,38,73.0,20,152.0,31,86.0,31,217.0,11,593.0,33,1.0,34,80.0,53,27.0,46,470.0,56,183.0,25,279.0,28,65.0,31
3503,2017,12,18,594.0,56,2017-12-18,51.0,52.0,17,69.0,43,152.0,11,95.0,11,257.0,8,285.0,16,1.0,34,72.0,17,26.0,17,294.0,72,165.0,5,231.0,27,66.0,12
3504,2017,1,19,1.0,43,2017-01-19,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3505,2017,2,19,540.0,11,2017-02-19,7.0,81.0,13,117.0,12,191.0,9,84.0,27,235.0,5,223.0,11,271.0,10,80.0,1,21.0,0,271.0,17,196.0,20,234.0,3,112.0,10
3506,2017,3,19,1.0,43,2017-03-19,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3507,2017,4,19,520.0,37,2017-04-19,16.0,85.0,13,120.0,12,202.0,9,84.0,17,221.0,5,233.0,11,268.0,28,73.0,37,21.0,40,265.0,48,195.0,1,226.0,0,118.0,10
3508,2017,5,19,517.0,34,2017-05-19,20.0,89.0,13,122.0,12,197.0,27,83.0,0,211.0,5,239.0,21,273.0,18,80.0,37,55.0,15,264.0,48,195.0,1,226.0,23,120.0,0
3509,2017,6,19,528.0,6,2017-06-19,25.0,87.0,13,128.0,55,208.0,9,85.0,32,204.0,5,237.0,30,276.0,10,89.0,43,97.0,42,277.0,17,195.0,43,236.0,3,122.0,32
3510,2017,7,19,1897.0,46,2017-07-19,29.0,75.0,52,128.0,54,324.0,31,540.0,31,928.0,42,1071.0,37,1567.0,34,164.0,42,126.0,46,378.0,20,436.0,49,253.0,7,222.0,31
3511,2017,8,19,1697.0,43,2017-08-19,33.0,65.0,52,80.0,54,189.0,31,180.0,31,474.0,33,1007.0,33,817.0,34,83.0,42,46.0,46,714.0,56,203.0,49,388.0,28,119.0,31
3512,2017,9,19,1042.0,43,2017-09-19,38.0,58.0,52,76.0,54,160.0,31,137.0,31,261.0,33,494.0,33,367.0,34,103.0,53,29.0,36,425.0,56,198.0,49,275.0,28,73.0,31
3513,2017,10,19,786.0,43,2017-10-19,42.0,54.0,52,70.0,54,145.0,31,84.0,31,209.0,33,488.0,33,1.0,34,71.0,53,21.0,46,375.0,56,166.0,49,246.0,28,60.0,23
3514,2017,11,19,1091.0,43,2017-11-19,46.0,51.0,38,73.0,20,152.0,31,87.0,31,216.0,33,567.0,33,1.0,34,82.0,53,27.0,46,457.0,56,183.0,25,277.0,28,65.0,31
3515,2017,12,19,594.0,56,2017-12-19,51.0,59.0,37,69.0,43,162.0,17,95.0,9,260.0,8,279.0,15,1.0,34,71.0,17,26.0,17,292.0,72,162.0,5,233.0,38,66.0,12
3516,2017,1,20,1.0,43,2017-01-20,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3517,2017,2,20,540.0,11,2017-02-20,8.0,81.0,13,117.0,12,191.0,9,84.0,27,235.0,5,224.0,11,271.0,10,80.0,1,21.0,0,271.0,17,195.0,43,232.0,3,112.0,10
3518,2017,3,20,1.0,43,2017-03-20,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3519,2017,4,20,520.0,37,2017-04-20,16.0,85.0,13,120.0,49,202.0,9,84.0,17,220.0,5,233.0,11,268.0,28,73.0,37,21.0,40,265.0,48,195.0,1,226.0,0,118.0,10
3520,2017,5,20,517.0,34,2017-05-20,20.0,90.0,26,122.0,12,197.0,27,83.0,0,211.0,5,239.0,21,273.0,18,80.0,37,56.0,15,264.0,48,195.0,1,226.0,23,120.0,0
3521,2017,6,20,528.0,6,2017-06-20,25.0,87.0,13,129.0,55,209.0,9,85.0,32,206.0,5,237.0,30,276.0,10,89.0,43,97.0,42,271.0,17,195.0,43,236.0,3,122.0,32
3522,2017,7,20,2176.0,46,2017-07-20,29.0,72.0,52,125.0,54,303.0,31,539.0,31,923.0,7,1018.0,45,1660.0,34,149.0,42,117.0,46,378.0,20,400.0,49,248.0,7,198.0,31
3523,2017,8,20,1626.0,43,2017-08-20,33.0,64.0,52,80.0,54,187.0,31,174.0,31,460.0,33,917.0,33,783.0,34,81.0,42,43.0,46,708.0,56,200.0,49,390.0,28,117.0,31
3524,2017,9,20,989.0,43,2017-09-20,38.0,57.0,52,76.0,54,163.0,31,131.0,31,259.0,33,460.0,33,362.0,34,113.0,31,29.0,36,415.0,56,197.0,49,270.0,28,74.0,31
3525,2017,10,20,834.0,43,2017-10-20,42.0,54.0,52,70.0,54,145.0,31,83.0,31,208.0,33,442.0,33,1.0,34,71.0,53,21.0,46,389.0,56,165.0,49,245.0,28,60.0,23
3526,2017,11,20,1092.0,14,2017-11-20,47.0,51.0,38,73.0,20,152.0,31,87.0,31,215.0,33,533.0,33,1.0,34,84.0,31,27.0,46,448.0,56,183.0,25,275.0,28,64.0,31
3527,2017,12,20,592.0,56,2017-12-20,51.0,58.0,17,69.0,43,159.0,11,94.0,9,265.0,14,273.0,15,1.0,34,70.0,15,26.0,17,290.0,55,162.0,5,235.0,38,68.0,12
3528,2017,1,21,1.0,43,2017-01-21,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3529,2017,2,21,539.0,11,2017-02-21,8.0,81.0,13,117.0,12,193.0,9,84.0,27,234.0,5,224.0,11,271.0,10,80.0,1,21.0,0,271.0,17,195.0,43,230.0,3,113.0,10
3530,2017,3,21,1.0,43,2017-03-21,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3531,2017,4,21,520.0,37,2017-04-21,16.0,85.0,13,119.0,49,202.0,9,84.0,17,220.0,5,233.0,11,269.0,10,73.0,37,26.0,13,265.0,48,195.0,1,226.0,0,119.0,10
3532,2017,5,21,517.0,34,2017-05-21,20.0,90.0,26,122.0,12,197.0,27,83.0,0,211.0,5,239.0,21,273.0,18,80.0,37,56.0,15,264.0,48,195.0,1,226.0,23,120.0,0
3533,2017,6,21,528.0,6,2017-06-21,25.0,87.0,13,129.0,55,209.0,9,85.0,32,208.0,5,237.0,30,276.0,10,88.0,43,97.0,42,267.0,17,195.0,43,236.0,3,122.0,32
3534,2017,7,21,2439.0,46,2017-07-21,29.0,70.0,52,116.0,54,287.0,31,536.0,31,897.0,7,950.0,45,1724.0,34,138.0,42,106.0,46,379.0,20,388.0,49,254.0,7,188.0,31
3535,2017,8,21,1520.0,43,2017-08-21,34.0,61.0,52,82.0,54,186.0,31,168.0,31,447.0,33,834.0,33,735.0,34,79.0,42,41.0,46,716.0,56,195.0,49,380.0,28,113.0,31
3536,2017,9,21,909.0,43,2017-09-21,38.0,56.0,52,75.0,54,162.0,31,126.0,31,257.0,33,431.0,33,365.0,34,111.0,53,30.0,36,404.0,56,194.0,49,262.0,28,73.0,31
3537,2017,10,21,850.0,14,2017-10-21,42.0,53.0,52,70.0,54,144.0,22,82.0,31,208.0,33,423.0,33,1.0,34,70.0,41,21.0,46,402.0,56,165.0,49,243.0,28,60.0,23
3538,2017,11,21,1059.0,43,2017-11-21,47.0,53.0,18,73.0,20,152.0,31,87.0,31,214.0,33,504.0,33,1.0,34,85.0,31,27.0,46,439.0,56,183.0,25,272.0,28,64.0,31
3539,2017,12,21,573.0,56,2017-12-21,51.0,56.0,17,69.0,43,157.0,11,94.0,9,262.0,8,272.0,15,1.0,34,69.0,37,26.0,17,290.0,55,161.0,5,236.0,38,71.0,12
3540,2017,1,22,1.0,43,2017-01-22,3.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3541,2017,2,22,539.0,11,2017-02-22,8.0,81.0,13,118.0,12,194.0,9,84.0,27,234.0,5,224.0,11,269.0,10,80.0,1,21.0,0,271.0,48,195.0,43,229.0,3,113.0,10
3542,2017,3,22,1.0,43,2017-03-22,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3543,2017,4,22,520.0,37,2017-04-22,16.0,85.0,13,119.0,49,201.0,9,84.0,17,220.0,5,234.0,21,269.0,10,73.0,37,32.0,24,266.0,17,195.0,1,226.0,0,119.0,10
3544,2017,5,22,517.0,34,2017-05-22,21.0,90.0,26,122.0,12,197.0,27,83.0,0,210.0,5,239.0,21,273.0,18,80.0,37,56.0,15,264.0,48,195.0,1,226.0,23,120.0,0
3545,2017,6,22,528.0,6,2017-06-22,25.0,87.0,13,130.0,55,210.0,9,85.0,32,208.0,5,237.0,30,276.0,10,87.0,43,97.0,42,260.0,17,195.0,43,237.0,3,122.0,32
3546,2017,7,22,2625.0,25,2017-07-22,29.0,69.0,52,109.0,54,278.0,31,526.0,31,864.0,7,887.0,13,1670.0,34,128.0,42,94.0,46,382.0,20,381.0,49,249.0,7,178.0,31
3547,2017,8,22,1438.0,43,2017-08-22,34.0,60.0,52,84.0,54,184.0,31,164.0,31,435.0,33,826.0,33,671.0,34,78.0,42,39.0,46,734.0,56,189.0,49,353.0,28,105.0,31
3548,2017,9,22,835.0,43,2017-09-22,38.0,56.0,52,75.0,54,161.0,31,124.0,31,253.0,33,405.0,33,361.0,34,104.0,53,31.0,46,390.0,56,188.0,49,257.0,28,71.0,31
3549,2017,10,22,800.0,43,2017-10-22,42.0,53.0,52,70.0,54,144.0,22,81.0,31,207.0,33,416.0,33,1.0,34,70.0,41,21.0,46,377.0,56,164.0,39,241.0,28,60.0,23
3550,2017,11,22,1014.0,43,2017-11-22,47.0,53.0,18,73.0,20,152.0,31,87.0,31,213.0,33,479.0,33,1.0,34,85.0,31,27.0,46,438.0,56,181.0,49,269.0,28,64.0,31
3551,2017,12,22,554.0,56,2017-12-22,51.0,52.0,17,69.0,43,159.0,11,94.0,9,261.0,8,274.0,15,1.0,34,69.0,37,26.0,17,295.0,72,160.0,5,236.0,2,73.0,12
3552,2017,1,23,1.0,43,2017-01-23,4.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3553,2017,2,23,538.0,11,2017-02-23,8.0,81.0,13,118.0,12,195.0,9,84.0,27,233.0,5,225.0,11,271.0,10,80.0,1,21.0,0,270.0,48,195.0,43,229.0,3,113.0,10
3554,2017,3,23,1.0,43,2017-03-23,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3555,2017,4,23,520.0,37,2017-04-23,16.0,85.0,13,119.0,49,201.0,9,83.0,27,220.0,5,234.0,21,270.0,10,75.0,15,34.0,25,266.0,17,195.0,1,226.0,0,119.0,10
3556,2017,5,23,517.0,34,2017-05-23,21.0,90.0,26,122.0,12,197.0,27,83.0,0,210.0,5,239.0,21,273.0,18,81.0,15,57.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3557,2017,6,23,528.0,6,2017-06-23,25.0,87.0,1,130.0,1,212.0,9,85.0,32,209.0,5,237.0,30,276.0,10,87.0,43,97.0,42,256.0,48,195.0,43,239.0,3,123.0,32
3558,2017,7,23,2589.0,54,2017-07-23,29.0,67.0,52,103.0,54,272.0,31,511.0,31,828.0,7,850.0,13,1631.0,34,121.0,42,84.0,46,386.0,20,378.0,49,261.0,7,162.0,31
3559,2017,8,23,1388.0,43,2017-08-23,34.0,59.0,52,85.0,54,180.0,31,161.0,31,421.0,33,874.0,33,608.0,34,76.0,42,37.0,46,753.0,56,187.0,49,338.0,28,97.0,31
3560,2017,9,23,768.0,43,2017-09-23,38.0,56.0,52,75.0,54,159.0,31,122.0,31,251.0,33,384.0,33,353.0,34,98.0,53,33.0,46,383.0,56,186.0,49,251.0,28,70.0,31
3561,2017,10,23,773.0,43,2017-10-23,43.0,53.0,52,70.0,54,144.0,22,81.0,31,208.0,33,413.0,33,1.0,34,70.0,41,21.0,46,369.0,56,163.0,39,240.0,28,60.0,23
3562,2017,11,23,978.0,43,2017-11-23,47.0,52.0,52,72.0,54,152.0,31,87.0,31,213.0,33,457.0,33,1.0,34,85.0,31,28.0,46,437.0,56,180.0,49,266.0,28,64.0,31
3563,2017,12,23,540.0,4,2017-12-23,51.0,51.0,17,69.0,43,159.0,11,93.0,9,259.0,8,277.0,15,1.0,34,69.0,37,26.0,17,295.0,72,159.0,5,239.0,35,73.0,12
3564,2017,1,24,1.0,43,2017-01-24,4.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3565,2017,2,24,536.0,11,2017-02-24,8.0,82.0,26,118.0,12,197.0,9,84.0,27,233.0,5,225.0,11,272.0,18,80.0,1,21.0,0,270.0,48,195.0,43,229.0,3,113.0,10
3566,2017,3,24,1.0,43,2017-03-24,12.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
